arb_type,event_id,market_id,outcome_label,direction,size,profit,roi,ts_utc,legs_json
EVENT_OUTCOME,NEW_YORK_KNICKS|PHOENIX_SUNS|2026-01-18|M,NEW_YORK_KNICKS|PHOENIX_SUNS,NEW_YORK_KNICKS|PHOENIX_SUNS,KALSHI:A + POLY:B,400.0,3.750846700000011,0.009465879406334648,2026-01-18T01:36:09.970132+00:00,"[{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNBAGAME-26JAN17PHXNYK-NYK"",""outcome_label"":""NEW_YORK_KNICKS"",""raw_vwap"":0.58,""eff_vwap"":0.5863858,""worst_price"":0.58},{""venue"":""polymarket"",""side"":""YES"",""market_id"":""1159759:PHOENIX_SUNS"",""outcome_label"":""PHOENIX_SUNS"",""raw_vwap"":0.40383325,""eff_vwap"":0.4042370832499999,""worst_price"":0.41}]"
EVENT_OUTCOME,NEW_YORK_KNICKS|PHOENIX_SUNS|2026-01-18|M,NEW_YORK_KNICKS|PHOENIX_SUNS,NEW_YORK_KNICKS|PHOENIX_SUNS,POLY:A + KALSHI:B,3200.0,48.051200000000335,0.015244917683942183,2026-01-18T01:39:36.252856+00:00,"[{""venue"":""polymarket"",""side"":""YES"",""market_id"":""1159759:NEW_YORK_KNICKS"",""outcome_label"":""NEW_YORK_KNICKS"",""raw_vwap"":0.58,""eff_vwap"":0.5805799999999999,""worst_price"":0.58},{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNBAGAME-26JAN17PHXNYK-PHX"",""outcome_label"":""PHOENIX_SUNS"",""raw_vwap"":0.4,""eff_vwap"":0.404404,""worst_price"":0.4}]"
EVENT_OUTCOME,MINNESOTA_TIMBERWOLVES|SAN_ANTONIO_SPURS|2026-01-18|M,MINNESOTA_TIMBERWOLVES|SAN_ANTONIO_SPURS,MINNESOTA_TIMBERWOLVES|SAN_ANTONIO_SPURS,KALSHI:A + POLY:B,3200.0,81.68480000000045,0.026195171033383816,2026-01-18T01:40:16.346114+00:00,"[{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNBAGAME-26JAN17MINSAS-MIN"",""outcome_label"":""MINNESOTA_TIMBERWOLVES"",""raw_vwap"":0.35,""eff_vwap"":0.35385349999999993,""worst_price"":0.35},{""venue"":""polymarket"",""side"":""YES"",""market_id"":""1159766:SAN_ANTONIO_SPURS"",""outcome_label"":""SAN_ANTONIO_SPURS"",""raw_vwap"":0.62,""eff_vwap"":0.62062,""worst_price"":0.62}]"
EVENT_OUTCOME,NEW_YORK_KNICKS|PHOENIX_SUNS|2026-01-18|M,NEW_YORK_KNICKS|PHOENIX_SUNS,NEW_YORK_KNICKS|PHOENIX_SUNS,POLY:A + KALSHI:B,3200.0,87.46057000000019,0.02809942555490781,2026-01-18T01:41:48.457660+00:00,"[{""venue"":""polymarket"",""side"":""YES"",""market_id"":""1159759:NEW_YORK_KNICKS"",""outcome_label"":""NEW_YORK_KNICKS"",""raw_vwap"":0.527296875,""eff_vwap"":0.527824171875,""worst_price"":0.53},{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNBAGAME-26JAN17PHXNYK-PHX"",""outcome_label"":""PHOENIX_SUNS"",""raw_vwap"":0.44,""eff_vwap"":0.4448444,""worst_price"":0.44}]"
EVENT_OUTCOME,BOSTON_BRUINS|CHICAGO_BLACKHAWKS|2026-01-18|M,BOSTON_BRUINS|CHICAGO_BLACKHAWKS,BOSTON_BRUINS|CHICAGO_BLACKHAWKS,POLY:A + KALSHI:B,3200.0,301.74464000000035,0.10411250994805385,2026-01-18T01:44:20.835434+00:00,"[{""venue"":""polymarket"",""side"":""YES"",""market_id"":""989377:BOSTON_BRUINS"",""outcome_label"":""BOSTON_BRUINS"",""raw_vwap"":0.42,""eff_vwap"":0.42041999999999996,""worst_price"":0.42},{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNHLGAME-26JAN17BOSCHI-CHI"",""outcome_label"":""CHICAGO_BLACKHAWKS"",""raw_vwap"":0.48,""eff_vwap"":0.48528479999999996,""worst_price"":0.48}]"
EVENT_OUTCOME,MINNESOTA_TIMBERWOLVES|SAN_ANTONIO_SPURS|2026-01-18|M,MINNESOTA_TIMBERWOLVES|SAN_ANTONIO_SPURS,MINNESOTA_TIMBERWOLVES|SAN_ANTONIO_SPURS,KALSHI:A + POLY:B,800.0,7.378170000000182,0.009308562697547939,2026-01-18T01:44:39.227844+00:00,"[{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNBAGAME-26JAN17MINSAS-MIN"",""outcome_label"":""MINNESOTA_TIMBERWOLVES"",""raw_vwap"":0.26,""eff_vwap"":0.26286259999999995,""worst_price"":0.26},{""venue"":""polymarket"",""side"":""YES"",""market_id"":""1159766:SAN_ANTONIO_SPURS"",""outcome_label"":""SAN_ANTONIO_SPURS"",""raw_vwap"":0.7271875,""eff_vwap"":0.7279146874999999,""worst_price"":0.74}]"
EVENT_OUTCOME,MINNESOTA_TIMBERWOLVES|SAN_ANTONIO_SPURS|2026-01-18|M,MINNESOTA_TIMBERWOLVES|SAN_ANTONIO_SPURS,MINNESOTA_TIMBERWOLVES|SAN_ANTONIO_SPURS,POLY:A + KALSHI:B,3200.0,25.959130000000187,0.008178574587793568,2026-01-18T01:46:35.465352+00:00,"[{""venue"":""polymarket"",""side"":""YES"",""market_id"":""1159766:MINNESOTA_TIMBERWOLVES"",""outcome_label"":""MINNESOTA_TIMBERWOLVES"",""raw_vwap"":0.24349687500000003,""eff_vwap"":0.243740371875,""worst_price"":0.25},{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNBAGAME-26JAN17MINSAS-SAS"",""outcome_label"":""SAN_ANTONIO_SPURS"",""raw_vwap"":0.74,""eff_vwap"":0.7481473999999999,""worst_price"":0.74}]"
EVENT_OUTCOME,BOSTON_BRUINS|CHICAGO_BLACKHAWKS|2026-01-18|M,BOSTON_BRUINS|CHICAGO_BLACKHAWKS,BOSTON_BRUINS|CHICAGO_BLACKHAWKS,POLY:A + KALSHI:B,3200.0,174.99301500000047,0.057848797000381307,2026-01-18T01:49:19.885368+00:00,"[{""venue"":""polymarket"",""side"":""YES"",""market_id"":""989377:BOSTON_BRUINS"",""outcome_label"":""BOSTON_BRUINS"",""raw_vwap"":0.2979703125,""eff_vwap"":0.29826828281249995,""worst_price"":0.34},{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNHLGAME-26JAN17BOSCHI-CHI"",""outcome_label"":""CHICAGO_BLACKHAWKS"",""raw_vwap"":0.64,""eff_vwap"":0.6470463999999999,""worst_price"":0.64}]"
EVENT_OUTCOME,BOSTON_BRUINS|CHICAGO_BLACKHAWKS|2026-01-18|M,BOSTON_BRUINS|CHICAGO_BLACKHAWKS,BOSTON_BRUINS|CHICAGO_BLACKHAWKS,POLY:A + KALSHI:B,3200.0,297.7006000000001,0.1025740487008336,2026-01-18T01:49:21.878080+00:00,"[{""venue"":""polymarket"",""side"":""YES"",""market_id"":""989377:BOSTON_BRUINS"",""outcome_label"":""BOSTON_BRUINS"",""raw_vwap"":0.25966249999999996,""eff_vwap"":0.25992216249999994,""worst_price"":0.29},{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNHLGAME-26JAN17BOSCHI-CHI"",""outcome_label"":""CHICAGO_BLACKHAWKS"",""raw_vwap"":0.64,""eff_vwap"":0.6470463999999999,""worst_price"":0.64}]"
EVENT_OUTCOME,BOSTON_BRUINS|CHICAGO_BLACKHAWKS|2026-01-18|M,BOSTON_BRUINS|CHICAGO_BLACKHAWKS,BOSTON_BRUINS|CHICAGO_BLACKHAWKS,POLY:A + KALSHI:B,200.0,1.9221200000000351,0.009703859916109944,2026-01-18T01:50:16.054171+00:00,"[{""venue"":""polymarket"",""side"":""YES"",""market_id"":""989377:BOSTON_BRUINS"",""outcome_label"":""BOSTON_BRUINS"",""raw_vwap"":0.242,""eff_vwap"":0.24224199999999996,""worst_price"":0.26},{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNHLGAME-26JAN17BOSCHI-CHI"",""outcome_label"":""CHICAGO_BLACKHAWKS"",""raw_vwap"":0.74,""eff_vwap"":0.7481473999999999,""worst_price"":0.74}]"
